"No.","Time","Delta","Source","Destination","Protocol","Length","Src Port","Dst Port","Info"
"254","8.289574","0.031306","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"255","8.320662","0.031088","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"256","8.320729","0.000067","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"257","8.358373","0.037644","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"258","8.389898","0.031525","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"259","8.421608","0.031710","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"260","8.453073","0.031465","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"261","8.481391","0.028318","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"262","8.511884","0.030493","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"263","8.540829","0.028945","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"264","8.569964","0.029135","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"265","8.611036","0.041072","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"266","8.650307","0.039271","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"267","8.690337","0.040030","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"268","8.729348","0.039011","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"269","8.759322","0.029974","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"270","8.791530","0.032208","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"271","8.825104","0.033574","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"272","8.853604","0.028500","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"273","8.886653","0.033049","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"274","8.919554","0.032901","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"275","8.951530","0.031976","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"276","8.983241","0.031711","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"277","9.015217","0.031976","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"278","9.049101","0.033884","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"279","9.079959","0.030858","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"280","9.109491","0.029532","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"281","9.140616","0.031125","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"282","9.177849","0.037233","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"283","9.205757","0.027908","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"284","9.237654","0.031897","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"285","9.266839","0.029185","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"286","9.300823","0.033984","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"287","9.333549","0.032726","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"288","9.365700","0.032151","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"289","9.395398","0.029698","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"290","9.424924","0.029526","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"291","9.455541","0.030617","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"292","9.488085","0.032544","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"293","9.517737","0.029652","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"294","9.550985","0.033248","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"295","9.582991","0.032006","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"296","9.616665","0.033674","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"297","9.646481","0.029816","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"298","9.675211","0.028730","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"299","9.705845","0.030634","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"300","9.737642","0.031797","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"301","9.769242","0.031600","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"302","9.799112","0.029870","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"303","9.835872","0.036760","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"304","9.878517","0.042645","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"305","9.908227","0.029710","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"306","9.938245","0.030018","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"307","9.970713","0.032468","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"308","10.010063","0.039350","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"309","10.050768","0.040705","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"310","10.083404","0.032636","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"311","10.110685","0.027281","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"312","10.141714","0.031029","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"313","10.169288","0.027574","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"314","10.200313","0.031025","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"315","10.232893","0.032580","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"316","10.265727","0.032834","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"317","10.298128","0.032401","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"318","10.328158","0.030030","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"319","10.342238","0.014080","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"320","10.363395","0.021157","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"321","10.396078","0.032683","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"322","10.428267","0.032189","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"323","10.469578","0.041311","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"324","10.503307","0.033729","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"325","10.534226","0.030919","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"326","10.575449","0.041223","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"327","10.609621","0.034172","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"328","10.642693","0.033072","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"329","10.672601","0.029908","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"330","10.709510","0.036909","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"331","10.744689","0.035179","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"332","10.776978","0.032289","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"333","10.817628","0.040650","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"334","10.858777","0.041149","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"335","10.899296","0.040519","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"336","10.928777","0.029481","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"337","10.959606","0.030829","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"338","10.989819","0.030213","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"339","11.020636","0.030817","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"340","11.051473","0.030837","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"341","11.083819","0.032346","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"342","11.114444","0.030625","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"343","11.145774","0.031330","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"344","11.174437","0.028663","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"345","11.207361","0.032924","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"346","11.241225","0.033864","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"347","11.275713","0.034488","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"348","11.307298","0.031585","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"349","11.338980","0.031682","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"350","11.371887","0.032907","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"351","11.400537","0.028650","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"352","11.442312","0.041775","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"353","11.477981","0.035669","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"354","11.507347","0.029366","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"355","11.535409","0.028062","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"356","11.567174","0.031765","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"357","11.598788","0.031614","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"358","11.630460","0.031672","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"359","11.659885","0.029425","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"360","11.690759","0.030874","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"361","11.726849","0.036090","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"362","11.758437","0.031588","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"363","11.789572","0.031135","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"364","11.818350","0.028778","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"365","11.847346","0.028996","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"366","11.878931","0.031585","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"367","11.911511","0.032580","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"368","11.942225","0.030714","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"369","11.974179","0.031954","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"370","12.006154","0.031975","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"371","12.035033","0.028879","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"372","12.064931","0.029898","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"373","12.097449","0.032518","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"374","12.130494","0.033045","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"375","12.161385","0.030891","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"376","12.190451","0.029066","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"377","12.222138","0.031687","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"378","12.254208","0.032070","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"379","12.294488","0.040280","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"380","12.330003","0.035515","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"381","12.362410","0.032407","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"382","12.393104","0.030694","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"383","12.393165","0.000061","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"384","12.424593","0.031428","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"385","12.456266","0.031673","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"386","12.487901","0.031635","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"387","12.520354","0.032453","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"388","12.551669","0.031315","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"389","12.583018","0.031349","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"390","12.616377","0.033359","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"391","12.649382","0.033005","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"392","12.680525","0.031143","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"393","12.711404","0.030879","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"394","12.742182","0.030778","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"395","12.781623","0.039441","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"396","12.809371","0.027748","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"397","12.840134","0.030763","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"398","12.880556","0.040422","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"399","12.914725","0.034169","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"400","12.944304","0.029579","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"401","12.975732","0.031428","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"402","13.008787","0.033055","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"403","13.039901","0.031114","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"404","13.070920","0.031019","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"405","13.103796","0.032876","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
